"No.","Time","Source","Destination","Protocol","Length","Info"
"14767","348.541565","74.125.21.105","192.168.1.100","TLSv1.2","126","Application Data"
"14768","348.541565","74.125.21.105","192.168.1.100","TLSv1.2","85","Application Data"
"14769","348.541598","192.168.1.100","74.125.21.105","TCP","54","63330  >  443 [ACK] Seq=46960 Ack=1681747 Win=4108 Len=0"
"14770","348.557767","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1681747 Ack=46960 Win=1050 Len=0"
"14771","348.580832","192.168.1.100","74.125.21.105","TLSv1.2","197","Application Data"
"14772","348.609557","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1681747 Ack=47103 Win=1050 Len=0"
"14774","348.619645","74.125.21.105","192.168.1.100","TLSv1.2","211","Application Data"
"14775","348.619646","74.125.21.105","192.168.1.100","TLSv1.2","85","Application Data"
"14776","348.619646","74.125.21.105","192.168.1.100","TLSv1.2","93","Application Data"
"14777","348.619688","192.168.1.100","74.125.21.105","TCP","54","63330  >  443 [ACK] Seq=47103 Ack=1681974 Win=4107 Len=0"
"14778","348.619978","192.168.1.100","74.125.21.105","TLSv1.2","93","Application Data"
"14779","348.652165","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1681974 Ack=47142 Win=1050 Len=0"
"14780","348.700763","108.177.122.100","192.168.1.100","TCP","66","[TCP Out-Of-Order] 443  >  63553 [SYN, ACK] Seq=0 Ack=1 Win=62920 Len=0 MSS=1430 SACK_PERM=1 WS=256"
"14781","348.700800","192.168.1.100","108.177.122.100","TCP","66","[TCP Dup ACK 14751#1] 63553  >  443 [ACK] Seq=518 Ack=1 Win=131328 Len=0 SLE=0 SRE=1"
"14782","348.727961","108.177.122.100","192.168.1.100","TCP","60","443  >  63553 [ACK] Seq=1 Ack=518 Win=65792 Len=0"
"14783","348.727961","108.177.122.100","192.168.1.100","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"14784","348.727962","108.177.122.100","192.168.1.100","TCP","1484","443  >  63553 [ACK] Seq=1431 Ack=518 Win=65792 Len=1430 [TCP segment of a reassembled PDU]"
"14785","348.727962","108.177.122.100","192.168.1.100","TLSv1.3","228","Application Data"
"14786","348.728020","192.168.1.100","108.177.122.100","TCP","54","63553  >  443 [ACK] Seq=518 Ack=3035 Win=131328 Len=0"
"14787","348.730941","192.168.1.100","108.177.122.100","TLSv1.3","118","Change Cipher Spec, Application Data"
"14788","348.773788","192.168.1.100","64.233.177.139","TCP","55","[TCP Keep-Alive] 63363  >  443 [ACK] Seq=1012 Ack=4020 Win=130816 Len=1"
"14789","348.806198","64.233.177.139","192.168.1.100","TCP","66","[TCP Keep-Alive ACK] 443  >  63363 [ACK] Seq=4020 Ack=1013 Win=65280 Len=0 SLE=1012 SRE=1013"
"14790","348.855462","192.168.1.100","74.125.21.105","TLSv1.2","546","Application Data"
"14791","348.860108","68.67.179.153","192.168.1.100","TLSv1.2","85","Encrypted Alert"
"14792","348.860108","68.67.179.153","192.168.1.100","TCP","60","443  >  63520 [FIN, ACK] Seq=2033 Ack=2163 Win=31232 Len=0"
"14793","348.860145","192.168.1.100","68.67.179.153","TCP","54","63520  >  443 [ACK] Seq=2163 Ack=2034 Win=131328 Len=0"
"14794","348.863209","192.168.1.100","74.125.21.105","TLSv1.2","170","Application Data"
"14795","348.867712","192.168.1.100","74.125.21.100","TCP","55","[TCP Keep-Alive] 63365  >  443 [ACK] Seq=1308 Ack=8321 Win=131328 Len=1"
"14796","348.884410","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1681974 Ack=47634 Win=1050 Len=0"
"14797","348.891777","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1681974 Ack=47750 Win=1050 Len=0"
"14798","348.896141","74.125.21.100","192.168.1.100","TCP","66","[TCP Keep-Alive ACK] 443  >  63365 [ACK] Seq=8321 Ack=1309 Win=68864 Len=0 SLE=1308 SRE=1309"
"14799","348.900998","74.125.21.105","192.168.1.100","TLSv1.2","218","Application Data"
"14800","348.900999","74.125.21.105","192.168.1.100","TLSv1.2","126","Application Data, Application Data"
"14801","348.900999","74.125.21.105","192.168.1.100","TLSv1.2","93","Application Data"
"14802","348.901060","192.168.1.100","74.125.21.105","TCP","54","63330  >  443 [ACK] Seq=47750 Ack=1682249 Win=4106 Len=0"
"14803","348.901657","192.168.1.100","74.125.21.105","TLSv1.2","93","Application Data"
"14804","348.902774","74.125.21.105","192.168.1.100","TLSv1.2","126","Application Data"
"14805","348.902775","74.125.21.105","192.168.1.100","TLSv1.2","85","Application Data"
"14806","348.902881","192.168.1.100","74.125.21.105","TCP","54","63330  >  443 [ACK] Seq=47789 Ack=1682352 Win=4105 Len=0"
"14807","348.933789","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1682352 Ack=47789 Win=1050 Len=0"
"14808","348.941613","192.168.1.100","74.125.21.105","TLSv1.2","418","Application Data"
"14809","348.942952","192.168.1.100","172.217.215.154","UDP","237","56367  >  443 Len=195"
"14810","348.948019","192.168.1.100","74.125.21.105","TLSv1.2","380","Application Data"
"14811","348.966211","108.177.122.100","192.168.1.100","TLSv1.3","618","Application Data, Application Data"
"14812","348.970170","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1682352 Ack=48153 Win=1050 Len=0"
"14813","348.973713","172.217.215.154","192.168.1.100","UDP","270","443  >  56367 Len=228"
"14814","348.976682","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1682352 Ack=48479 Win=1050 Len=0"
"14815","348.980690","74.125.21.105","192.168.1.100","TLSv1.2","126","Application Data"
"14816","348.980691","74.125.21.105","192.168.1.100","TLSv1.2","85","Application Data"
"14817","348.980691","74.125.21.105","192.168.1.100","TLSv1.2","93","Application Data"
"14818","348.980733","192.168.1.100","74.125.21.105","TCP","54","63330  >  443 [ACK] Seq=48479 Ack=1682494 Win=4111 Len=0"
"14819","348.981599","192.168.1.100","74.125.21.105","TLSv1.2","93","Application Data"
"14820","348.986983","74.125.21.105","192.168.1.100","TLSv1.2","211","Application Data"
"14821","348.986983","74.125.21.105","192.168.1.100","TLSv1.2","85","Application Data"
"14822","348.987025","192.168.1.100","74.125.21.105","TCP","54","63330  >  443 [ACK] Seq=48518 Ack=1682682 Win=4110 Len=0"
"14823","348.990386","192.168.1.100","68.67.179.153","TCP","54","63520  >  443 [FIN, ACK] Seq=2163 Ack=2034 Win=131328 Len=0"
"14824","348.990500","192.168.1.100","68.67.179.153","TCP","54","63520  >  443 [RST, ACK] Seq=2164 Ack=2034 Win=0 Len=0"
"14825","348.991388","192.168.1.100","1.1.1.1","TLSv1.2","114","Application Data"
"14826","348.991604","192.168.1.100","1.1.1.1","TLSv1.2","213","Application Data"
"14827","348.991986","192.168.1.100","172.217.215.154","UDP","206","56368  >  443 Len=164"
"14828","349.000265","192.168.1.100","172.217.215.154","UDP","70","56367  >  443 Len=28"
"14829","349.007187","192.168.1.100","108.177.122.100","TCP","54","63553  >  443 [ACK] Seq=582 Ack=3599 Win=130816 Len=0"
"14830","349.014201","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1682682 Ack=48518 Win=1050 Len=0"
"14831","349.023412","1.1.1.1","192.168.1.100","TCP","60","443  >  63323 [ACK] Seq=58914 Ack=42025 Win=130 Len=0"
"14832","349.023413","172.217.215.154","192.168.1.100","UDP","336","443  >  56368 Len=294"
"14833","349.023413","172.217.215.154","192.168.1.100","UDP","60","443  >  56368 Len=17"
"14834","349.023763","192.168.1.100","172.217.215.154","UDP","70","56368  >  443 Len=28"
"14835","349.024927","1.1.1.1","192.168.1.100","TLSv1.2","281","Application Data"
"14836","349.024929","1.1.1.1","192.168.1.100","TLSv1.2","85","Application Data"
"14837","349.024959","192.168.1.100","1.1.1.1","TCP","54","63323  >  443 [ACK] Seq=42025 Ack=59172 Win=509 Len=0"
"14838","349.025391","192.168.1.100","172.217.3.238","TCP","66","63554  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14839","349.026382","192.168.1.100","172.217.215.154","UDP","210","56367  >  443 Len=168"
"14840","349.038741","68.67.179.153","192.168.1.100","TCP","60","443  >  63520 [ACK] Seq=2034 Ack=2164 Win=31232 Len=0"
"14841","349.054216","172.217.3.238","192.168.1.100","TCP","66","443  >  63554 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"14842","349.054353","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"14843","349.054872","192.168.1.100","172.217.3.238","TLSv1.3","571","Client Hello"
"14844","349.057002","172.217.215.154","192.168.1.100","UDP","228","443  >  56367 Len=186"
"14845","349.057003","172.217.215.154","192.168.1.100","UDP","60","443  >  56367 Len=16"
"14846","349.057619","192.168.1.100","172.217.215.154","UDP","70","56367  >  443 Len=28"
"14847","349.070387","192.168.1.100","172.217.215.156","TCP","55","[TCP Keep-Alive] 63350  >  443 [ACK] Seq=1428 Ack=4220 Win=130048 Len=1"
"14848","349.077348","192.168.1.100","172.217.215.154","UDP","207","56368  >  443 Len=165"
"14849","349.087513","172.217.3.238","192.168.1.100","TCP","60","443  >  63554 [ACK] Seq=1 Ack=518 Win=61952 Len=0"
"14850","349.087513","172.217.3.238","192.168.1.100","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"14851","349.087514","172.217.3.238","192.168.1.100","TCP","1484","443  >  63554 [ACK] Seq=1431 Ack=518 Win=61952 Len=1430 [TCP segment of a reassembled PDU]"
"14852","349.087516","172.217.3.238","192.168.1.100","TLSv1.3","975","Application Data"
"14853","349.087591","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=518 Ack=3782 Win=131072 Len=0"
"14854","349.099004","172.217.215.156","192.168.1.100","TCP","66","[TCP Keep-Alive ACK] 443  >  63350 [ACK] Seq=4220 Ack=1429 Win=66304 Len=0 SLE=1428 SRE=1429"
"14855","349.099221","192.168.1.100","172.217.3.238","TLSv1.3","118","Change Cipher Spec, Application Data"
"14856","349.099644","192.168.1.100","172.217.3.238","TLSv1.3","140","Application Data"
"14857","349.100031","192.168.1.100","172.217.3.238","TLSv1.3","439","Application Data"
"14858","349.108227","172.217.215.154","192.168.1.100","UDP","106","443  >  56368 Len=64"
"14859","349.127847","172.217.3.238","192.168.1.100","TLSv1.3","618","Application Data, Application Data"
"14860","349.127848","172.217.3.238","192.168.1.100","TLSv1.3","85","Application Data"
"14861","349.127888","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1053 Ack=4377 Win=130304 Len=0"
"14862","349.128067","192.168.1.100","172.217.3.238","TLSv1.3","85","Application Data"
"14863","349.130124","172.217.3.238","192.168.1.100","TLSv1.3","316","Application Data"
"14864","349.130124","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14865","349.130124","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14866","349.130125","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14867","349.130126","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14868","349.130126","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14869","349.130126","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14870","349.130173","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=13219 Win=131072 Len=0"
"14871","349.131675","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14872","349.131675","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14873","349.131676","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14874","349.131722","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=17509 Win=131072 Len=0"
"14875","349.134571","192.168.1.100","172.217.215.154","UDP","70","56368  >  443 Len=28"
"14876","349.134680","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14877","349.134681","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14878","349.134681","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14879","349.134743","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=21799 Win=131072 Len=0"
"14880","349.136391","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14881","349.136392","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14882","349.136393","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14883","349.136511","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=26089 Win=131072 Len=0"
"14884","349.139050","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14885","349.139050","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14886","349.139092","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=28949 Win=131072 Len=0"
"14887","349.156448","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14888","349.156450","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14889","349.156450","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14890","349.156451","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14891","349.156504","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=34669 Win=131072 Len=0"
"14892","349.158239","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14893","349.158240","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14894","349.158272","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=37529 Win=131072 Len=0"
"14895","349.159869","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data"
"14896","349.159871","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14897","349.159913","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=40389 Win=131072 Len=0"
"14898","349.161451","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14899","349.161452","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14900","349.161497","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=43249 Win=131072 Len=0"
"14901","349.163121","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14902","349.163122","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14903","349.163122","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14904","349.163168","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=47539 Win=131072 Len=0"
"14905","349.164928","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14906","349.164929","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14907","349.164929","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14908","349.164976","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=51829 Win=131072 Len=0"
"14909","349.167425","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14910","349.167426","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14911","349.167476","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=54689 Win=131072 Len=0"
"14912","349.169473","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14913","349.169474","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14914","349.169475","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14915","349.169477","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14916","349.169583","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=60409 Win=131072 Len=0"
"14917","349.172380","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14918","349.172381","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14919","349.172381","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14920","349.172425","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=64699 Win=131072 Len=0"
"14921","349.172522","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14922","349.172546","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=66129 Win=131072 Len=0"
"14923","349.175166","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14924","349.175167","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14925","349.175167","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14926","349.175169","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data, Application Data"
"14927","349.175249","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=71849 Win=131072 Len=0"
"14928","349.177783","172.217.3.238","192.168.1.100","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"14929","349.177783","172.217.3.238","192.168.1.100","TLSv1.3","759","Application Data, Application Data"
"14930","349.177825","192.168.1.100","172.217.3.238","TCP","54","63554  >  443 [ACK] Seq=1084 Ack=73984 Win=131072 Len=0"
"14931","349.178116","192.168.1.100","172.217.3.238","TLSv1.3","93","Application Data"
"14932","349.179872","192.168.1.100","74.125.136.139","TCP","55","[TCP Keep-Alive] 63367  >  443 [ACK] Seq=1306 Ack=4499 Win=130816 Len=1"
"14933","349.210177","172.217.3.238","192.168.1.100","TCP","60","443  >  63554 [ACK] Seq=73984 Ack=1123 Win=62976 Len=0"
"14934","349.215851","74.125.136.139","192.168.1.100","TCP","66","[TCP Keep-Alive ACK] 443  >  63367 [ACK] Seq=4499 Ack=1307 Win=68864 Len=0 SLE=1306 SRE=1307"
"14935","349.405958","192.168.1.100","64.233.177.139","UDP","307","56366  >  443 Len=265"
"14936","349.437978","64.233.177.139","192.168.1.100","UDP","1392","443  >  56366 Len=1350"
"14937","349.437980","64.233.177.139","192.168.1.100","UDP","1011","443  >  56366 Len=969"
"14938","349.438489","192.168.1.100","64.233.177.139","UDP","70","56366  >  443 Len=28"
"14939","349.589929","192.168.1.100","172.217.215.132","TCP","55","[TCP Keep-Alive] 63368  >  443 [ACK] Seq=1838 Ack=12226 Win=130304 Len=1"
"14940","349.624067","172.217.215.132","192.168.1.100","TCP","66","[TCP Keep-Alive ACK] 443  >  63368 [ACK] Seq=12226 Ack=1839 Win=67072 Len=0 SLE=1838 SRE=1839"
"14941","349.690360","192.168.1.100","64.233.177.139","UDP","181","56366  >  443 Len=139"
"14942","349.736744","64.233.177.139","192.168.1.100","UDP","1392","443  >  56366 Len=1350"
"14943","349.736746","64.233.177.139","192.168.1.100","UDP","1335","443  >  56366 Len=1293"
"14944","349.736747","64.233.177.139","192.168.1.100","UDP","60","443  >  56366 Len=18"
"14945","349.737190","192.168.1.100","64.233.177.139","UDP","70","56366  >  443 Len=28"
"14946","349.762642","192.168.1.100","64.233.177.139","UDP","70","56366  >  443 Len=28"
"14947","349.789959","192.168.1.100","74.125.21.105","TLSv1.2","252","Application Data"
"14948","349.819456","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1682682 Ack=48716 Win=1050 Len=0"
"14949","349.829732","74.125.21.105","192.168.1.100","TLSv1.2","126","Application Data"
"14950","349.829733","74.125.21.105","192.168.1.100","TLSv1.2","85","Application Data"
"14951","349.829734","74.125.21.105","192.168.1.100","TLSv1.2","93","Application Data"
"14952","349.829812","192.168.1.100","74.125.21.105","TCP","54","63330  >  443 [ACK] Seq=48716 Ack=1682824 Win=4109 Len=0"
"14953","349.831316","192.168.1.100","74.125.21.105","TLSv1.2","93","Application Data"
"14954","349.855780","192.168.1.100","35.186.224.47","TLSv1.2","96","Application Data"
"14955","349.863475","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1682824 Ack=48755 Win=1050 Len=0"
"14956","349.885133","35.186.224.47","192.168.1.100","TCP","60","443  >  63270 [ACK] Seq=430 Ack=505 Win=260 Len=0"
"14957","349.929087","35.186.224.47","192.168.1.100","TLSv1.2","93","Application Data"
"14958","349.970193","192.168.1.100","35.186.224.47","TCP","54","63270  >  443 [ACK] Seq=505 Ack=469 Win=508 Len=0"
"14959","349.984019","192.168.1.100","208.185.50.90","TCP","55","[TCP Keep-Alive] 63374  >  443 [ACK] Seq=1925 Ack=3646 Win=63594 Len=1"
"14960","350.027644","208.185.50.90","192.168.1.100","TCP","60","[TCP Keep-Alive ACK] 443  >  63374 [ACK] Seq=3646 Ack=1926 Win=26136 Len=0"
"14961","350.248949","192.168.1.100","104.36.113.23","TCP","55","[TCP Keep-Alive] 63377  >  443 [ACK] Seq=1748 Ack=4605 Win=130560 Len=1"
"14962","350.338138","104.36.113.23","192.168.1.100","TCP","60","[TCP Keep-Alive ACK] 443  >  63377 [ACK] Seq=4605 Ack=1749 Win=16348 Len=0"
"14964","350.752156","192.168.1.100","74.125.21.105","TLSv1.2","294","Application Data"
"14971","350.783367","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1682824 Ack=48995 Win=1050 Len=0"
"14972","350.793457","74.125.21.105","192.168.1.100","TLSv1.2","211","Application Data"
"14973","350.793458","74.125.21.105","192.168.1.100","TLSv1.2","85","Application Data"
"14974","350.793459","74.125.21.105","192.168.1.100","TLSv1.2","93","Application Data"
"14975","350.793548","192.168.1.100","74.125.21.105","TCP","54","63330  >  443 [ACK] Seq=48995 Ack=1683051 Win=4109 Len=0"
"14976","350.794447","192.168.1.100","74.125.21.105","TLSv1.2","93","Application Data"
"14977","350.827182","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1683051 Ack=49034 Win=1050 Len=0"
"14978","350.829438","192.168.1.100","74.125.21.105","TLSv1.2","1223","Application Data"
"14979","350.860799","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1683051 Ack=50203 Win=1049 Len=0"
"14980","350.871241","74.125.21.105","192.168.1.100","TLSv1.2","126","Application Data"
"14981","350.871242","74.125.21.105","192.168.1.100","TLSv1.2","85","Application Data"
"14982","350.871243","74.125.21.105","192.168.1.100","TLSv1.2","93","Application Data"
"14983","350.871320","192.168.1.100","74.125.21.105","TCP","54","63330  >  443 [ACK] Seq=50203 Ack=1683193 Win=4108 Len=0"
"14984","350.873411","192.168.1.100","74.125.21.105","TLSv1.2","93","Application Data"
"14985","350.906310","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1683193 Ack=50242 Win=1050 Len=0"
"14988","353.419110","192.168.1.100","192.168.1.71","TCP","164","63334  >  8009 [PSH, ACK] Seq=7701 Ack=7701 Win=510 Len=110 [TCP segment of a reassembled PDU]"
"14989","353.427214","192.168.1.71","192.168.1.100","TCP","164","8009  >  63334 [PSH, ACK] Seq=7701 Ack=7811 Win=279 Len=110 [TCP segment of a reassembled PDU]"
"14990","353.468401","192.168.1.100","192.168.1.71","TCP","54","63334  >  8009 [ACK] Seq=7811 Ack=7811 Win=509 Len=0"
"14992","353.762999","192.168.1.100","74.125.21.105","TLSv1.2","181","Application Data"
"14994","353.794444","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1683193 Ack=50369 Win=1050 Len=0"
"14995","353.805200","74.125.21.105","192.168.1.100","TLSv1.2","126","Application Data"
"14996","353.805201","74.125.21.105","192.168.1.100","TLSv1.2","85","Application Data"
"14997","353.805201","74.125.21.105","192.168.1.100","TLSv1.2","93","Application Data"
"14998","353.805264","192.168.1.100","74.125.21.105","TCP","54","63330  >  443 [ACK] Seq=50369 Ack=1683335 Win=4107 Len=0"
"14999","353.806934","192.168.1.100","74.125.21.105","TLSv1.2","93","Application Data"
"15000","353.841091","74.125.21.105","192.168.1.100","TCP","60","443  >  63330 [ACK] Seq=1683335 Ack=50408 Win=1050 Len=0"
"15001","354.202775","192.168.1.100","192.168.1.71","TCP","54","63324  >  8008 [FIN, ACK] Seq=2 Ack=1 Win=508 Len=0"
"15002","354.203384","192.168.1.100","1.1.1.1","TLSv1.2","114","Application Data"
"15003","354.203493","192.168.1.100","1.1.1.1","TLSv1.2","93","Application Data"
"15004","354.203561","192.168.1.100","1.1.1.1","TLSv1.2","213","Application Data"
"15005","354.208257","192.168.1.100","192.168.1.254","DNS","77","Standard query 0x0ab2 A wpad.attlocal.net"
"15006","354.211631","192.168.1.71","192.168.1.100","TCP","54","8008  >  63324 [FIN, ACK] Seq=1 Ack=3 Win=245 Len=0"
"15007","354.211679","192.168.1.100","192.168.1.71","TCP","54","63324  >  8008 [ACK] Seq=3 Ack=2 Win=508 Len=0"
"15008","354.219647","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"15009","354.226534","192.168.1.71","192.168.1.100","UDP","558","48942  >  51353 Len=516"
"15010","354.239167","1.1.1.1","192.168.1.100","TCP","60","443  >  63322 [ACK] Seq=1101 Ack=718 Win=34 Len=0"
"15011","354.241309","1.1.1.1","192.168.1.100","TCP","60","443  >  63322 [ACK] Seq=1101 Ack=757 Win=34 Len=0"
"15012","354.241310","1.1.1.1","192.168.1.100","TLSv1.2","93","Application Data"
"15013","354.244157","1.1.1.1","192.168.1.100","TLSv1.2","281","Application Data"
"15014","354.244158","1.1.1.1","192.168.1.100","TLSv1.2","85","Application Data"
"15015","354.244225","192.168.1.100","1.1.1.1","TCP","54","63322  >  443 [ACK] Seq=916 Ack=1398 Win=510 Len=0"
"15016","354.245100","192.168.1.100","64.233.185.94","TCP","66","63555  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"15017","354.265193","192.168.1.100","74.125.21.105","TLSv1.2","375","Application Data"
"15018","354.278317","64.233.185.94","192.168.1.100","TCP","66","443  >  63555 [SYN, ACK] Seq=0 Ack=1 Win=62920 Len=0 MSS=1430 SACK_PERM=1 WS=256"
"15019","354.278495","192.168.1.100","64.233.185.94","TCP","54","63555  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"15020","354.279653","192.168.1.100","64.233.185.94","TLSv1.3","571","Client Hello"
"15021","354.284945","192.168.1.254","192.168.1.100","DNS","133","Standard query response 0x0ab2 No such name A wpad.attlocal.net SOA localhost"
"15022","354.287692","192.168.1.100","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"15023","354.288479","192.168.1.100","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"15026","354.290573","192.168.1.100","224.0.0.252","LLMNR","64","Standard query 0xdc6a A wpad"
"15027","354.291179","192.168.1.100","1.1.1.1","TLSv1.2","114","Application Data"
"15028","354.291316","192.168.1.100","1.1.1.1","TLSv1.2","213","Application Data"
