"No.","Time","Source","Destination","Protocol","Length","Info"
"15368","187.521977","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1270743 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15369","187.521979","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1272123 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15370","187.522041","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1273503 Win=131072 Len=0"
"15371","187.523972","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1273503 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15372","187.523972","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15373","187.523972","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1276263 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15374","187.524020","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1277643 Win=131072 Len=0"
"15375","187.525140","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1277643 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15376","187.525141","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1279023 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15377","187.525182","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1280403 Win=131072 Len=0"
"15378","187.527685","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1280403 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15379","187.527686","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1281783 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15380","187.527686","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1283163 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15381","187.527688","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1284543 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15382","187.527688","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1285923 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15383","187.527688","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [PSH, ACK] Seq=1287303 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15384","187.527689","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1288683 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15385","187.527689","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1290063 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15386","187.527689","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15387","187.527738","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1292823 Win=131072 Len=0"
"15388","187.529025","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1292823 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15389","187.529026","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1294203 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15390","187.529026","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1295583 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15391","187.529062","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1296963 Win=131072 Len=0"
"15392","187.538613","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1296963 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15393","187.538816","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1298343 Win=131072 Len=0"
"15394","187.543347","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1298343 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15395","187.548029","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1299723 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15396","187.548033","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1301103 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15397","187.548034","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1302483 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15398","187.548035","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1303863 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15399","187.548036","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1305243 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15400","187.548037","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1306623 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15401","187.548039","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15402","187.548039","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1309383 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15403","187.548149","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1310763 Win=131072 Len=0"
"15404","187.552115","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1310763 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15405","187.552117","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1312143 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15406","187.552118","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1313523 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15407","187.552123","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1314903 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15408","187.552125","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1316283 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15409","187.552241","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1317663 Win=131072 Len=0"
"15410","187.553955","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1317663 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15411","187.553957","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1319043 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15412","187.553958","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1320423 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15413","187.553963","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1321803 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15414","187.553964","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1323183 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15415","187.553966","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15416","187.554117","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1325943 Win=131072 Len=0"
"15417","187.556073","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1325943 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15418","187.556077","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1327323 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15419","187.556079","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1328703 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15420","187.556092","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1330083 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15421","187.556094","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1331463 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15422","187.556102","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1332843 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15423","187.556262","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1334223 Win=131072 Len=0"
"15424","187.557234","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1334223 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15425","187.557236","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1335603 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15426","187.557238","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1336983 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15427","187.557369","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1338363 Win=131072 Len=0"
"15428","187.562472","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1338363 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15429","187.562474","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15430","187.562475","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1341123 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15431","187.562479","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1342503 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15432","187.562587","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1343883 Win=131072 Len=0"
"15433","187.566546","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1343883 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15434","187.566547","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1345263 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15435","187.566549","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1346643 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15436","187.566552","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1348023 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15437","187.566553","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1349403 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15438","187.566554","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1350783 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15439","187.566646","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1352163 Win=131072 Len=0"
"15440","187.574784","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1352163 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15441","187.574786","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1353543 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15442","187.574787","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1354923 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15443","187.574903","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1356303 Win=131072 Len=0"
"15444","187.579442","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15445","187.588835","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1357683 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15446","187.588837","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1359063 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15447","187.588839","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1360443 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15448","187.588843","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1361823 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15449","187.588845","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1363203 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15450","187.588847","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1364583 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15451","187.588848","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1365963 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15452","187.588850","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1367343 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15453","187.589056","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1368723 Win=131072 Len=0"
"15454","187.590757","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1368723 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15455","187.590760","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1370103 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15456","187.590762","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1371483 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15457","187.590929","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1372863 Win=131072 Len=0"
"15458","187.593008","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15459","187.593010","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1374243 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15460","187.593011","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1375623 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15461","187.593017","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1377003 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15462","187.593018","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1378383 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15463","187.593019","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1379763 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15464","187.593021","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1381143 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15465","187.593022","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1382523 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15466","187.593167","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1383903 Win=131072 Len=0"
"15467","187.594326","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1383903 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15468","187.594328","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1385283 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15469","187.594436","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1386663 Win=131072 Len=0"
"15470","187.596231","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1386663 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15471","187.596236","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1388043 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15472","187.596238","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15473","187.596243","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1390803 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15474","187.596378","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1392183 Win=131072 Len=0"
"15475","187.597714","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1392183 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15476","187.597716","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1393563 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15477","187.597717","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1394943 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15478","187.597719","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1396323 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15479","187.597720","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1397703 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15480","187.597855","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1399083 Win=131072 Len=0"
"15481","187.684761","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1399083 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15482","187.687194","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1400463 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15483","187.687196","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1401843 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15484","187.687301","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1403223 Win=131072 Len=0"
"15485","187.689913","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1403223 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15486","187.689915","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1404603 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15487","187.689922","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15488","187.690047","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1407363 Win=131072 Len=0"
"15489","187.691230","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1407363 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15490","187.691232","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1408743 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15491","187.691333","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1410123 Win=131072 Len=0"
"15492","187.693790","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1410123 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15493","187.698764","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1411503 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15494","187.698766","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1412883 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15495","187.698767","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1414263 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15496","187.698915","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1415643 Win=131072 Len=0"
"15497","187.703145","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1415643 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15498","187.703147","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1417023 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15499","187.703148","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1418403 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15500","187.703280","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1419783 Win=131072 Len=0"
"15501","187.704239","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1419783 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15502","187.704241","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1421163 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15503","187.704357","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1422543 Win=131072 Len=0"
"15504","187.706367","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15505","187.706369","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1423923 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15506","187.706370","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1425303 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15507","187.706376","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1426683 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15508","187.706378","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1428063 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15509","187.706515","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1429443 Win=131072 Len=0"
"15510","187.709730","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1429443 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15511","187.709732","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1430823 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15512","187.709734","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1432203 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15513","187.709739","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1433583 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15514","187.709740","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1434963 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15515","187.709742","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1436343 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15516","187.709924","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1437723 Win=131072 Len=0"
"15517","187.710970","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1437723 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15518","187.710972","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15519","187.711067","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1440483 Win=131072 Len=0"
"15520","187.713109","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1440483 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15521","187.713114","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1441863 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15522","187.713115","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1443243 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15523","187.713116","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1444623 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15524","187.713117","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1446003 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15525","187.713118","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1447383 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15526","187.713120","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1448763 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15527","187.713298","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1450143 Win=131072 Len=0"
"15528","187.714323","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1450143 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15529","187.714325","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1451523 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15530","187.714390","192.168.207.132","23.21.81.201","TCP","54","62027  >  443 [ACK] Seq=1172 Ack=1452903 Win=131072 Len=0"
"15531","187.716934","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1452903 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15532","187.716936","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1454283 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"15533","187.716937","23.21.81.201","192.168.207.132","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"15534","187.716942","23.21.81.201","192.168.207.132","TCP","1434","443  >  62027 [ACK] Seq=1457043 Ack=1172 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
